instructions,LLC-stores,L1-icache-load-misses,branch-load-misses,node-load-misses,rd_req,rd_bytes,wr_req,wr_bytes,flush_operations,rd_total_times,wr_total_times,flush_total_times,label
17058711.0,4477.0,1087501.0,141529.0,13.0,0,0,104,11069952,0,0,71814960,0,1
46489402.0,13422.0,882659.0,153118.0,3.0,0,0,0,0,0,0,0,0,1
58787774.0,13168.0,1201525.0,159430.0,5.0,4,16384,40,3891200,0,38956353,676474152,0,1
48988141.0,17535.0,1424967.0,169359.0,4.0,3,12288,29,2739200,0,20567155,236775317,0,1
22869054.0,16098.0,1309186.0,180375.0,7.0,2,8192,77,6784512,0,8117351,241443306,0,1
61126397.0,9629.0,1143474.0,135991.0,3.0,0,0,165,11049984,0,0,321852921,0,1
51242793.0,9101.0,1461516.0,126593.0,3.0,18,102400,1,4096,0,1154901,39180,0,1
29595279.0,22208.0,1283302.0,157141.0,0.0,13,53248,0,0,0,1072743,0,0,1
46847394.0,8473.0,1464316.0,178410.0,1.0,15,61440,0,0,0,1255434,0,0,1
39148724.0,13308.0,1240092.0,173362.0,9.0,11,45056,0,0,0,941505,0,0,1
41711511.0,18893.0,1010911.0,136326.0,2.0,12,49152,0,0,0,931069,0,0,1
26317984.0,11913.0,956966.0,126810.0,0.0,5,20480,0,0,0,793679,0,0,1
11979568.0,16045.0,1211468.0,180459.0,0.0,11,45056,0,0,0,803361,0,0,1
44426282.0,19909.0,1337380.0,171497.0,6.0,18,84480,0,0,0,1675526,0,0,1
44630453.0,7822.0,1062464.0,123969.0,5.0,0,0,0,0,0,0,0,0,1
76576513.0,22844.0,1287249.0,20847.0,0.0,31,126976,1,4096,0,2439414,40790468,0,1
55758221.0,2620.0,1296619.0,49067.0,4.0,46,5267456,0,0,0,70691753,0,0,1
33453496.0,29289.0,1375493.0,78847.0,1.0,32,3743744,0,0,0,34204768,0,0,1
54025549.0,25456.0,1414040.0,107668.0,2.0,36,4128768,1,4096,0,28346813,1847012,0,1
52955236.0,29517.0,1330929.0,106407.0,4.0,11,1310720,0,0,0,1803442,0,0,1
40313252.0,17432.0,1494979.0,102206.0,0.0,37,3951104,0,0,0,10069000,0,0,1
55852500.0,24994.0,1426430.0,100915.0,0.0,36,3651584,0,0,0,25095147,0,0,1
36847264.0,30577.0,1135056.0,109040.0,0.0,40,4342272,0,0,0,17505538,0,0,1
56338497.0,30694.0,1242044.0,76877.0,2.0,36,3745280,0,0,0,25563803,0,0,1
52121300.0,5173.0,1223676.0,118152.0,0.0,27,1524224,1,4096,0,7484913,1780293,0,1
56560437.0,8262.0,1242897.0,73016.0,0.0,28,114688,0,0,0,2300988,0,0,1
40855381.0,16674.0,1082552.0,57730.0,0.0,82,361984,16,1232896,0,6223833,2606490,0,1
60953724.0,17762.0,1119390.0,24992.0,4.0,67,274432,0,0,0,5039445,0,0,1
50278588.0,27501.0,1250850.0,39083.0,0.0,84,343040,0,0,0,5820961,0,0,1
46880494.0,31940.0,1310843.0,92992.0,0.0,70,392192,0,0,0,5896407,0,0,1
23147493.0,21299.0,1133599.0,92096.0,3.0,36,295936,0,0,0,4364865,0,0,1
20939394.0,24473.0,1406419.0,66491.0,7.0,27,223232,1,131072,0,2943584,4821359,0,1
18982715.0,23362.0,1278922.0,101089.0,1.0,33,263168,10,1024000,0,8731705,6699402,0,1
22311109.0,26894.0,1137596.0,129680.0,1.0,29,236544,0,0,0,2346278,0,0,1
20256998.0,23812.0,841732.0,151854.0,0.0,21,173056,3,262144,0,1999344,519235,0,1
22622170.0,26641.0,1143142.0,125432.0,2.0,35,286720,0,0,0,3996854,0,0,1
28496839.0,7681.0,1355143.0,141574.0,1.0,30,245760,0,0,0,2516034,0,0,1
47175532.0,29136.0,986645.0,122206.0,2.0,33,273408,0,0,0,3080432,0,0,1
20648315.0,24209.0,686912.0,206443.0,1.0,31,250880,0,0,0,3355118,0,0,1
45640901.0,24551.0,1175007.0,127885.0,1.0,28,232448,20,1728512,0,2932273,9274551,0,1
47117954.0,21213.0,1372437.0,47677.0,1.0,30,245760,1,131072,0,3687307,582031,0,1
20656994.0,26939.0,1197166.0,52065.0,6.0,34,277504,0,0,0,2730459,0,0,1
19775622.0,17902.0,1123869.0,118395.0,1.0,34,277504,0,0,0,3103900,0,0,1
49759454.0,25500.0,1119277.0,185667.0,0.0,32,280576,0,0,0,2912146,0,0,1
22694170.0,20171.0,1108933.0,158094.0,0.0,65,505856,0,0,0,6228108,0,0,1
14743400.0,12651.0,937837.0,81862.0,4.0,56,1213952,20,1380352,0,17453354,18449607,0,1
21193923.0,13820.0,841292.0,111527.0,0.0,84,344064,0,0,0,5639596,0,0,1
25755159.0,23479.0,804558.0,122286.0,0.0,24,2260992,2,151552,0,6778035,272787,0,1
49469593.0,20987.0,1037753.0,108401.0,0.0,12,1355776,11,702464,0,10257938,71023829,0,1
23096189.0,26165.0,1045594.0,44021.0,3.0,2,36864,115,11135488,0,23289652,369652135,0,1
23828039.0,23745.0,1272881.0,62903.0,0.0,0,0,221,24540672,0,0,77246378,0,1
20024481.0,25468.0,820789.0,38816.0,3.0,1,16384,89,9208832,0,54544,32115700,0,1
30693403.0,26244.0,821348.0,51414.0,29.0,0,0,0,0,0,0,0,0,1
25461533.0,25739.0,1113046.0,107606.0,3.0,0,0,0,0,0,0,0,0,1
20874371.0,30681.0,1128431.0,112920.0,3.0,0,0,0,0,0,0,0,0,1
20327733.0,24802.0,1340692.0,152090.0,2.0,0,0,0,0,0,0,0,0,1
27230166.0,27019.0,1024355.0,95485.0,2.0,3,57344,40,3489792,0,345743247,1403411981,0,1
22766912.0,18141.0,1285163.0,154267.0,1.0,6,593920,41,3846144,0,65011407,319300872,0,1
23876989.0,28924.0,999152.0,136011.0,0.0,0,0,74,4556800,0,0,19730044,0,1
27669647.0,39187.0,748300.0,147379.0,3.0,4,524288,35,1756160,0,107133004,549020982,0,1
50468664.0,36522.0,279265.0,157404.0,0.0,5,540672,90,8481280,0,596623,520018671,0,1
31274830.0,24833.0,726715.0,130723.0,1.0,9,1033728,21,1870336,0,80504355,184984840,0,1
65979913.0,37169.0,1319604.0,165381.0,1.0,11,1253376,47,2639360,0,49942282,209387162,0,1
24646361.0,36654.0,1133835.0,97301.0,1.0,4,110592,23,1829376,0,15839376,143950442,0,1
16384210.0,38583.0,1397388.0,157845.0,1.0,13,1187840,45,4146688,0,79267287,490305376,0,1
18251594.0,22570.0,1306194.0,164581.0,0.0,0,0,100,9297920,0,0,36853023,0,1
49105474.0,24876.0,1425555.0,154811.0,4.0,0,0,0,0,0,0,0,0,1
21783241.0,30789.0,1423414.0,152577.0,2.0,11,1150976,61,6201344,0,38613877,595233058,0,1
18886273.0,36456.0,1345217.0,119393.0,15.0,33,3604480,3,245760,0,7698284,376486,0,1
22786671.0,30165.0,1381248.0,99018.0,3.0,5,589824,23,1507328,0,11166429,23571254,0,1
25027455.0,34276.0,1318826.0,167282.0,7.0,31,3399680,39,2543616,0,11025479,9926030,0,1
30189486.0,37919.0,1307712.0,126755.0,45.0,22,215552,2,12288,0,31739345,11415045,0,1
38852255.0,30787.0,1214741.0,108851.0,6.0,38,613888,4,16384,0,6258158,2243474,0,1
24084420.0,32745.0,1328783.0,152853.0,0.0,34,3304960,4,16384,0,32595594,4698245,0,1
25205663.0,34316.0,1378868.0,81414.0,47.0,23,2318336,0,0,0,13419867,0,0,1
16654143.0,38200.0,1245339.0,153673.0,78.0,77,1331200,0,0,0,14420608,0,0,1
76722161.0,37936.0,940531.0,100639.0,227.0,70,286720,0,0,0,5115890,0,0,1
84365453.0,36344.0,886606.0,107034.0,15.0,69,279552,0,0,0,5114508,0,0,1
57828852.0,35396.0,780292.0,125503.0,2.0,94,385024,0,0,0,6956503,0,0,1
54363089.0,31122.0,963295.0,152333.0,53.0,98,401408,0,0,0,7522655,0,0,1
35898588.0,33600.0,690178.0,128107.0,6.0,98,1614848,0,0,0,8319178,0,0,1
64607866.0,32404.0,1310197.0,85979.0,2.0,61,2573824,0,0,0,14045289,0,0,1
50781423.0,34847.0,1210958.0,79647.0,1.0,50,598016,0,0,0,5566954,0,0,1
44737109.0,29453.0,1391936.0,116506.0,0.0,58,1313792,0,0,0,10361433,0,0,1
24886493.0,20387.0,945740.0,129689.0,3.0,30,2642432,0,0,0,13829557,0,0,1
79598809.0,29129.0,1415706.0,99985.0,3.0,47,3195904,0,0,0,27139485,0,0,1
50402465.0,31384.0,1427630.0,75855.0,32.0,45,842752,1,16384,0,6257012,119274,0,1
31957592.0,34764.0,1385929.0,115074.0,1.0,51,993792,0,0,0,6797674,0,0,1
72071328.0,18752.0,1372451.0,101639.0,1.0,65,976384,0,0,0,8826284,0,0,1
99511619.0,32169.0,1209652.0,133529.0,0.0,62,376320,0,0,0,5775444,0,0,1
68340138.0,11314.0,1119426.0,146808.0,0.0,61,249856,0,0,0,6577586,0,0,1
46759330.0,32746.0,1011215.0,93391.0,0.0,62,253952,0,0,0,6238762,0,0,1
64390299.0,26753.0,1246037.0,100315.0,0.0,47,446464,0,0,0,4931138,0,0,1
78942973.0,30985.0,1494452.0,130245.0,0.0,6,24576,0,0,0,630148,0,0,1
47955999.0,33405.0,1496967.0,110524.0,0.0,9,36864,0,0,0,852196,0,0,1
30001745.0,26753.0,1251853.0,111878.0,0.0,23,94208,0,0,0,2025876,0,0,1
84811019.0,19265.0,1341487.0,141125.0,0.0,59,241664,0,0,0,4750536,0,0,1
60586634.0,30741.0,1499991.0,169982.0,1.0,7,282624,3,12288,0,1576799,3713144,0,1
45661583.0,29633.0,1301544.0,168357.0,1.0,30,122880,3,12288,0,2381527,6493756,0,1
11414075.0,37666.0,1240661.0,170791.0,2.0,40,163840,26,2560000,0,3627586,9989082,0,1
47669772.0,30678.0,1356004.0,181805.0,1.0,19,77824,0,0,0,1900831,0,0,1
60561945.0,32159.0,1289068.0,182030.0,2.0,46,396288,0,0,0,4842894,0,0,1
30452478.0,30670.0,911829.0,177388.0,0.0,71,290816,0,0,0,6489093,0,0,1
73523020.0,20059.0,867821.0,168024.0,1.0,18,73728,27,2506752,0,17225597,134579591,0,1
57437526.0,21041.0,998628.0,168912.0,5.0,4,16384,37,3730432,0,35953800,308235601,0,1
43296428.0,22167.0,958685.0,162614.0,1.0,2,8192,75,8342528,0,10389154,109236620,0,1
50016586.0,28762.0,1082797.0,168429.0,1.0,2,8192,35,3961344,0,42596521,485430679,0,1
50459430.0,29203.0,1030579.0,169644.0,1.0,6,24576,90,8373248,0,42712915,426225538,0,1
18425908.0,23041.0,1113262.0,191662.0,12.0,3,12288,43,3883008,0,43873571,294057916,0,1
34317269.0,29179.0,1204670.0,156187.0,0.0,2,8192,37,4061696,0,25789536,384365215,0,1
24202289.0,13866.0,971536.0,167556.0,1.0,7,28672,37,4082688,0,51297670,338744979,0,1
17466000.0,22725.0,695935.0,172039.0,17.0,2,8192,32,2925056,0,19757905,111236942,0,1
38054603.0,24949.0,438743.0,170879.0,3.0,4,16384,62,4178944,0,28819056,134222173,0,1
21735893.0,24694.0,1271124.0,158401.0,6.0,2,8192,34,2810880,0,19770086,250637437,0,1
26174897.0,19424.0,1246500.0,126577.0,0.0,8,32768,59,4836864,0,28204860,273880640,0,1
43423817.0,33401.0,1275490.0,154004.0,4.0,2,8192,79,5848576,0,16869823,154039602,0,1
35747611.0,25142.0,1453638.0,136037.0,5.0,5,17920,6,371712,0,64252927,146216322,0,1
22112282.0,35431.0,954294.0,132576.0,3.0,8,32768,39,2481152,0,23222913,112769522,0,1
39166650.0,33044.0,1394804.0,135849.0,3.0,0,0,84,6977536,0,0,43993489,0,1
11816792.0,34614.0,1022201.0,130050.0,2.0,2,8192,25,2670080,0,50053595,405357826,0,1
41413594.0,17480.0,991597.0,132116.0,4.0,10,40960,69,2881024,0,48121020,445223669,0,1
42289427.0,35233.0,1254436.0,146061.0,6.0,24,98304,36,1960448,0,11932824,82958900,0,1
36383460.0,36783.0,857311.0,131386.0,7.0,42,172032,1,8192,0,2836077,127184,0,1
38987077.0,33915.0,772177.0,139236.0,2.0,30,122880,0,0,0,3148172,0,0,1
55954574.0,26496.0,981510.0,84406.0,7.0,21,86016,0,0,0,1442475,0,0,1
27209341.0,31930.0,1132245.0,124952.0,9.0,32,131072,0,0,0,2365436,0,0,1
34171638.0,26623.0,565470.0,189686.0,5.0,29,118784,0,0,0,2251580,0,0,1
32095897.0,40327.0,596738.0,171254.0,8.0,32,131072,0,0,0,2166929,0,0,1
30222350.0,21922.0,1193439.0,158945.0,0.0,24,98304,0,0,0,1599725,0,0,1
26911724.0,26036.0,1314613.0,146155.0,3.0,35,143360,0,0,0,2256380,0,0,1
39153135.0,37479.0,1348361.0,126599.0,1.0,38,155648,0,0,0,3158617,0,0,1
23939903.0,32545.0,1313962.0,120188.0,3.0,69,282624,0,0,0,4805554,0,0,1
52302287.0,31996.0,1160743.0,133570.0,0.0,78,569344,0,0,0,5595495,0,0,1
42115253.0,32631.0,1100783.0,145829.0,6.0,64,262144,0,0,0,4832686,0,0,1
7060927.0,42333.0,904987.0,111598.0,4.0,80,327680,0,0,0,4986956,0,0,1
29649987.0,25894.0,1389096.0,149642.0,8.0,69,282624,0,0,0,4312673,0,0,1
21938657.0,31940.0,1276310.0,177331.0,4.0,52,231936,0,0,0,3952003,0,0,1
63193253.0,27765.0,1412687.0,181380.0,0.0,64,262144,0,0,0,4741063,0,0,1
36141696.0,38205.0,1313386.0,160622.0,3.0,70,286720,0,0,0,4535339,0,0,1
36682159.0,33503.0,1064290.0,153578.0,44.0,50,3180544,1,4096,0,29161998,165843,0,1
30634703.0,34592.0,1309970.0,149120.0,5.0,29,3203072,0,0,0,14447416,0,0,1
19018346.0,27035.0,1389529.0,161802.0,21.0,53,565248,0,0,0,5689997,0,0,1
38218357.0,45082.0,319996.0,129454.0,1.0,32,131072,12,1380352,0,2756242,8051183,0,1
34381800.0,31253.0,410651.0,108119.0,1.0,45,184320,1,8192,0,21603132,9551671,0,1
22986293.0,23738.0,1000007.0,131280.0,8.0,87,356352,0,0,0,5560815,0,0,1
52713793.0,26542.0,1132931.0,152861.0,10.0,73,299008,0,0,0,5147649,0,0,1
44975356.0,18855.0,1314721.0,136228.0,16.0,45,184320,9,311296,0,3222367,869984,0,1
52314251.0,18477.0,1135847.0,97458.0,76.0,47,192000,0,0,0,4136661,0,0,1
55468140.0,11040.0,1282106.0,52374.0,1.0,60,469504,0,0,0,5718386,0,0,1
44363078.0,19501.0,1329995.0,38165.0,1.0,68,278528,0,0,0,5875104,0,0,1
56645717.0,27107.0,1170018.0,60624.0,19.0,64,262144,0,0,0,5392058,0,0,1
38981156.0,27905.0,942145.0,131670.0,9.0,41,164864,0,0,0,3531578,0,0,1
39424400.0,19878.0,788134.0,135023.0,1.0,51,241152,0,0,0,4326510,0,0,1
36434750.0,20720.0,821712.0,151642.0,2.0,24,1414656,1,4096,0,17097520,2436692,0,1
43126304.0,26576.0,803266.0,133197.0,3.0,66,1358336,0,0,0,14389564,0,0,1
36440185.0,16317.0,758798.0,160904.0,3.0,63,1025536,0,0,0,11977291,0,0,1
48701698.0,17402.0,767854.0,130088.0,4.0,76,311296,0,0,0,5885505,0,0,1
52260381.0,26381.0,713297.0,163452.0,0.0,76,311296,0,0,0,5721194,0,0,1
27549295.0,18218.0,826543.0,141794.0,2.0,68,278528,0,0,0,5410128,0,0,1
18654135.0,24027.0,818288.0,155879.0,0.0,72,294912,9,395264,0,8690290,22682130,0,1
22305960.0,26744.0,934424.0,164853.0,1.0,8,32768,67,2853888,0,36118288,182206265,0,1
24463789.0,33526.0,824735.0,133677.0,2.0,18,77824,74,2269184,0,25398507,120348873,0,1
22698183.0,30130.0,561797.0,156930.0,4.0,10,40960,74,3787264,0,33537271,226646215,0,1
24101304.0,33149.0,513929.0,66563.0,0.0,1,4096,197,19369984,0,308473,83279180,0,1
24245459.0,29754.0,936432.0,52328.0,1.0,0,0,7,595456,0,0,1192632,0,1
27019956.0,25907.0,797555.0,98288.0,1.0,0,0,0,0,0,0,0,0,1
24667363.0,20708.0,747544.0,173023.0,4.0,0,0,0,0,0,0,0,0,1
21499306.0,18162.0,920255.0,181712.0,0.0,7,57344,62,7061504,0,212865061,1983900168,0,1
30138879.0,37075.0,1204947.0,172001.0,1.0,2,8192,25,2896896,0,28000434,171097648,0,1
31871156.0,22721.0,965971.0,163918.0,3.0,7,28672,36,3057152,0,45460861,407563258,0,1
33217710.0,27939.0,409833.0,143517.0,1.0,7,28672,51,3888640,0,32486140,261732036,0,1
31096658.0,20374.0,613115.0,167290.0,7.0,4,73728,32,2945024,0,9176995,178969663,0,1
29347925.0,35429.0,582702.0,156208.0,11.0,6,147456,29,2190336,0,35535129,183338709,0,1
22421437.0,39812.0,741622.0,154319.0,10.0,20,984064,85,688128,0,32640529,127120646,0,1
28146588.0,35041.0,704122.0,152503.0,11.0,21,2146304,60,3048960,0,57758731,130228631,0,1
38980162.0,29828.0,628985.0,128456.0,1.0,11,45056,48,2495488,0,28234074,215937637,0,1
28705161.0,25664.0,703222.0,160297.0,6.0,9,36864,75,2908160,0,38052216,168479400,0,1
17574012.0,23558.0,472541.0,158530.0,3.0,12,49152,87,524288,0,20148382,73488086,0,1
12837158.0,21522.0,600629.0,119800.0,1.0,13,53248,95,1070080,0,20922622,78213837,0,1
27163043.0,33119.0,1160229.0,168333.0,5.0,9,36864,51,4087808,0,41827475,375680307,0,1
34092418.0,34866.0,316693.0,158489.0,1.0,5,20480,66,5268992,0,18264909,148819493,0,1
35518233.0,31523.0,636829.0,139846.0,5.0,4,16384,57,4125184,0,18028686,103327501,0,1
30832802.0,36743.0,609661.0,146277.0,10.0,8,32768,54,4175872,1,36282762,399841533,7340284,1
32036187.0,22987.0,58276.0,131524.0,20.0,6,532480,204,1662976,0,12407778,45385415,0,1
22275648.0,32298.0,190782.0,111115.0,2.0,19,1597952,137,1855488,0,62759632,40292938,0,1
22902854.0,38649.0,513357.0,73046.0,21.0,28,1427456,82,933888,0,12198372,20958126,0,1
25021708.0,24121.0,131124.0,42273.0,0.0,37,151552,81,696320,0,14729605,13803177,0,1
21030056.0,25376.0,496719.0,52687.0,3.0,45,184320,63,368640,0,14776712,13521261,0,1
25799798.0,26161.0,130787.0,133137.0,5.0,31,126976,28,122880,0,20158899,15472466,0,1
40617301.0,30878.0,555387.0,154291.0,1.0,54,221184,61,278528,0,26430317,21322500,0,1
39617910.0,33793.0,764806.0,110536.0,0.0,54,221184,84,716800,0,18882066,16810958,0,1
31872206.0,27949.0,481607.0,110318.0,7.0,36,147456,80,1839104,0,14430876,12897816,0,1
26092525.0,35289.0,425073.0,145974.0,5.0,16,131072,76,729088,0,9061591,13379609,0,1
29185717.0,36381.0,312333.0,116060.0,7.0,24,540672,74,716800,0,3614778,18627963,0,1
30729342.0,30240.0,153570.0,138694.0,1.0,37,151552,143,1609728,0,1646337,7656399,0,1
22343847.0,21654.0,96791.0,145737.0,2.0,44,180736,140,901120,0,2159901,7218605,0,1
32062174.0,14179.0,152578.0,140120.0,2.0,21,86016,49,1961984,0,31068568,52491732,0,1
37423725.0,15257.0,516276.0,133114.0,2.0,45,184320,6,126976,1,9411687,24857310,358845,1
24568876.0,17534.0,332488.0,92197.0,1.0,55,225280,0,0,0,2789706,0,0,1
41153980.0,26001.0,661394.0,121344.0,4.0,79,410624,1,4096,0,5258794,76895,0,1
30250743.0,33735.0,653225.0,118196.0,5.0,47,192512,0,0,0,3638412,0,0,1
34124167.0,32814.0,288506.0,119282.0,0.0,57,233472,0,0,0,4013751,0,0,1
35226404.0,24437.0,146607.0,127032.0,4.0,46,2472960,1,4096,0,15855752,168464,0,1
39468147.0,21704.0,182102.0,74562.0,32.0,44,261632,0,0,0,3942925,0,0,1
28818373.0,18674.0,216995.0,75886.0,6.0,61,2294272,0,0,0,11729213,0,0,1
41754327.0,21302.0,943066.0,117573.0,3.0,17,1155584,28,839680,0,7520586,2566225,0,1
36257741.0,24756.0,838099.0,116401.0,15.0,51,1536000,4,131072,0,10179303,323663,0,1
42497127.0,15082.0,1077207.0,94493.0,61.0,56,229376,0,0,0,4435366,0,0,1
29572396.0,19393.0,618532.0,130562.0,0.0,46,188416,0,0,0,3343533,0,0,1
34669578.0,24353.0,528516.0,167519.0,9.0,50,205312,1,4096,0,4413703,65075,0,1
43983279.0,47759.0,647172.0,187628.0,4.0,64,285696,0,0,0,4913737,0,0,1
35615340.0,50533.0,579155.0,171714.0,47.0,76,313856,0,0,0,5150006,0,0,1
32652983.0,23140.0,560668.0,150416.0,105.0,86,352256,0,0,0,7716119,0,0,1
33596193.0,28761.0,597981.0,108567.0,0.0,41,167936,0,0,0,3958898,0,0,1
31321755.0,25654.0,597768.0,159237.0,6.0,41,184832,1,4096,0,3612787,3774578,0,1
44794753.0,24561.0,593179.0,137698.0,17.0,23,94208,33,3615232,0,24549884,268996185,0,1
40033556.0,14368.0,494317.0,124661.0,6.0,4,16384,28,2415104,0,17717974,260130034,0,1
32390409.0,24514.0,415906.0,128654.0,1.0,5,20480,45,5155328,0,32884813,629566120,0,1
35174816.0,19842.0,831290.0,130336.0,0.0,10,40960,62,6022656,0,47882784,481449539,0,1
44090616.0,15968.0,1129981.0,109148.0,4.0,6,24576,37,3747840,0,32038241,219024409,0,1
16279202.0,27997.0,68437.0,49109.0,43.0,6,24576,49,4995584,0,24878335,308826714,0,1
40711505.0,24290.0,507268.0,60738.0,0.0,4,16384,64,6406656,0,36206574,311428584,0,1
36071248.0,30528.0,507197.0,108196.0,17.0,2,8192,114,11186176,0,27610286,196848186,0,1
35086411.0,24516.0,471564.0,148333.0,7.0,2,8192,2,135168,0,68177275,69021256,0,1
39351263.0,31985.0,601119.0,123914.0,15.0,2,8192,100,10375168,0,247648,398907601,0,1
48116515.0,33985.0,562527.0,136314.0,1.0,0,0,0,0,0,0,0,0,1
42307707.0,25319.0,443150.0,167158.0,0.0,6,24576,69,7114752,0,84887767,546102370,0,1
31702758.0,28654.0,593262.0,166799.0,0.0,4,16384,28,3031040,0,35811311,201791236,0,1
24803075.0,27214.0,557764.0,120340.0,4.0,27,1781760,0,0,0,6641092,0,0,1
28650206.0,20751.0,664703.0,185804.0,55.0,23,2322432,0,0,0,16212273,0,0,1
31524791.0,22840.0,576120.0,148522.0,1.0,34,2084864,1,16384,0,10934630,382081,0,1
31370436.0,21422.0,434151.0,179961.0,1.0,25,1542656,0,0,0,6910390,0,0,1
36601413.0,22693.0,720242.0,119519.0,12.0,17,1171456,0,0,0,5128947,0,0,1
38871625.0,30075.0,1272307.0,178025.0,7.0,31,2469888,0,0,0,15667833,0,0,1
27177962.0,13121.0,1240999.0,150371.0,2.0,15,1355776,1,16384,0,10547472,8569980,0,1
14559398.0,26963.0,796243.0,148067.0,3.0,28,2314240,0,0,0,14021695,0,0,1
35861822.0,15505.0,1171711.0,80489.0,3.0,32,2519040,0,0,0,22014506,0,0,1
26871551.0,27653.0,941588.0,119987.0,0.0,12,1077248,0,0,0,5170338,0,0,1
32639061.0,13598.0,878208.0,42032.0,2.0,38,1617920,1,32768,0,10364143,2891858,0,1
39407312.0,14606.0,1074922.0,150214.0,1.0,80,352256,0,0,0,5297595,0,0,1
18327623.0,33365.0,1142427.0,81137.0,1.0,77,327680,0,0,0,5618368,0,0,1
56886503.0,15115.0,1168335.0,139430.0,1.0,71,303104,0,0,0,4258002,0,0,1
39675654.0,6583.0,1263100.0,155482.0,0.0,67,274432,0,0,0,4553867,0,0,1
22026113.0,6632.0,1063869.0,126813.0,1.0,63,258048,0,0,0,3993896,0,0,1
25422796.0,8879.0,881891.0,176372.0,3.0,43,176128,0,0,0,3104866,0,0,1
25638808.0,12575.0,586059.0,141718.0,0.0,45,184320,35,3682304,0,3648099,13236572,0,1
17949926.0,20353.0,1113751.0,144414.0,1.0,98,401408,0,0,0,7097779,0,0,1
21852145.0,26532.0,1354085.0,167004.0,0.0,91,372736,0,0,0,6654066,0,0,1
45329999.0,14838.0,1115888.0,130401.0,5.0,53,217088,0,0,0,3691193,0,0,1
46505683.0,29824.0,1107857.0,139240.0,0.0,59,241664,0,0,0,4466467,0,0,1
24909767.0,32921.0,1036721.0,115675.0,7.0,71,290816,0,0,0,4962704,0,0,1
16365498.0,23993.0,906035.0,176406.0,0.0,48,196608,0,0,0,4183331,0,0,1
21546055.0,15194.0,1006891.0,104079.0,1.0,61,249856,0,0,0,4877336,0,0,1
26524134.0,26487.0,1073417.0,167974.0,2.0,57,233472,0,0,0,4548424,0,0,1
26983820.0,16409.0,1277738.0,41389.0,0.0,72,294912,0,0,0,5102390,0,0,1
22180854.0,30266.0,1067059.0,147472.0,4.0,52,212992,0,0,0,6313639,0,0,1
24942270.0,23802.0,1347038.0,154681.0,7.0,45,184320,0,0,0,3724029,0,0,1
25041907.0,26392.0,1300712.0,138393.0,0.0,98,401408,0,0,0,6638860,0,0,1
30153882.0,23108.0,1141697.0,16974.0,0.0,56,229376,0,0,0,3621060,0,0,1
69268828.0,18175.0,939882.0,79130.0,0.0,27,110592,0,0,0,2050039,0,0,1
47300027.0,16399.0,978738.0,169372.0,2.0,26,106496,0,0,0,1894667,0,0,1
43978099.0,22002.0,1057449.0,147104.0,0.0,93,380928,0,0,0,5526081,0,0,1
32824350.0,24522.0,971803.0,133593.0,0.0,78,319488,0,0,0,4625773,0,0,1
28707463.0,16568.0,875773.0,115859.0,4.0,69,282624,0,0,0,4358585,0,0,1
48413169.0,22278.0,949451.0,139638.0,0.0,59,241664,0,0,0,4403631,0,0,1
30955213.0,17934.0,594532.0,166124.0,1.0,50,204800,0,0,0,4008705,0,0,1
52217067.0,16859.0,776304.0,135929.0,1.0,50,204800,0,0,0,4035878,0,0,1
71847689.0,26688.0,911208.0,138302.0,6.0,80,327680,0,0,0,6207825,0,0,1
78003938.0,20359.0,966644.0,160060.0,2.0,66,270336,1,24576,0,4280260,239293,0,1
45859340.0,25789.0,477074.0,134996.0,2.0,3,12288,59,6290432,0,29971246,537616188,0,1
24198284.0,18103.0,19237.0,118701.0,1.0,2,8192,47,4433920,0,25836185,406816283,0,1
29344165.0,13538.0,523096.0,106097.0,0.0,3,12288,81,7772160,0,38392656,758581324,0,1
24512177.0,18238.0,309246.0,120926.0,7.0,4,16384,40,3829248,0,41461219,533531367,0,1
24262966.0,17478.0,464258.0,127519.0,3.0,3,12288,35,2918400,0,19048205,111284362,0,1
27351150.0,16712.0,380014.0,158676.0,1.0,5,20480,24,2504704,0,23593344,342344975,0,1
35034931.0,5056.0,461240.0,117224.0,1.0,6,24576,33,3551232,0,51670970,473743880,0,1
21206317.0,8821.0,558992.0,136458.0,0.0,8,32768,19,2180096,0,37695866,328759394,0,1
25940708.0,12252.0,351086.0,135493.0,2.0,5,20480,29,3249152,0,34461785,454279206,0,1
25857961.0,21361.0,503097.0,149335.0,1.0,10,40960,23,2101760,0,42376361,292216583,0,1
24395711.0,17240.0,736418.0,119788.0,2.0,9,36864,38,4246016,0,42885023,411651650,0,1
22090079.0,7626.0,325229.0,116685.0,2.0,20,81920,45,1272320,0,39062373,185439008,0,1
25582478.0,6945.0,247875.0,127223.0,1.0,12,49152,20,1183232,0,37497601,133292030,0,1
18109853.0,8907.0,128074.0,125304.0,1.0,14,57344,33,1449984,0,39174115,147883900,0,1
81832265.0,13747.0,536288.0,112030.0,2.0,10,40960,23,1291264,0,23215696,108581694,0,1
71483975.0,15076.0,410338.0,106712.0,7.0,8,32768,70,5804544,0,26611235,351385160,0,1
34502511.0,15580.0,428859.0,125846.0,2.0,3,12288,52,3333120,1,5309673,149117595,8438021,1
24947809.0,13553.0,82317.0,104282.0,1.0,13,53248,163,4308992,0,8882857,83409912,0,1
24986310.0,15712.0,402320.0,143998.0,2.0,9,36864,105,548864,0,444800,5658322,0,1
